timestamp,recorded_wl_ft,sigma_recorded,quality_recorded,flags_recorded,predicted_wl_ft,sigma_predicted,quality_predicted,flags_predicted,surge_residual_ft,wind_speed_knots,wind_compass,gust_knots,wind_direction_deg,flags,barPressure_millibars,data_flags
2021-09-01 04:06,3.825,0.049,v,"0,0,0,0",2.934,,,,0.891,0.39,ENE,2.53,68.0,"0,0",1009.9,"0,0,0"
2021-09-01 04:12,3.983,0.043,v,"0,0,0,0",3.104,,,,0.879,0.58,NE,1.75,54.0,"0,0",1010.1,"0,0,0"
2021-09-01 04:18,4.134,0.046,v,"0,0,0,0",3.279,,,,0.8550000000000004,0.97,SW,1.75,225.0,"0,0",1010.2,"0,0,0"
2021-09-01 04:24,4.288,0.049,v,"0,0,0,0",3.456,,,,0.8320000000000003,2.53,SSE,3.3,155.0,"0,0",1009.9,"0,0,0"
2021-09-01 04:30,4.455,0.052,v,"0,0,0,0",3.635,,,,0.8200000000000003,1.94,SE,3.11,127.0,"0,0",1009.7,"0,0,0"
2021-09-01 04:36,4.626,0.049,v,"0,0,0,0",3.813,,,,0.8130000000000002,2.14,E,2.72,80.0,"0,0",1009.4,"0,0,0"
2021-09-01 04:42,4.8,0.052,v,"0,0,0,0",3.99,,,,0.8099999999999996,2.92,ENE,4.28,66.0,"0,0",1009.5,"0,0,0"
2021-09-01 04:48,4.974,0.052,v,"0,0,0,0",4.164,,,,0.8100000000000005,4.28,NE,5.05,49.0,"0,0",1009.6,"0,0,0"
2021-09-01 04:54,5.144,0.052,v,"0,0,0,0",4.334,,,,0.8100000000000005,1.94,E,5.25,82.0,"0,0",1009.6,"0,0,0"
2021-09-01 05:00,5.318,0.052,v,"0,0,0,0",4.498,,,,0.8199999999999994,2.72,ENE,4.47,62.0,"0,0",1009.7,"0,0,0"
2021-09-01 05:06,5.489,0.056,v,"0,0,0,0",4.657,,,,0.8319999999999999,2.72,SE,3.69,134.0,"0,0",1009.8,"0,0,0"
2021-09-01 05:12,5.653,0.043,v,"0,0,0,0",4.808,,,,0.8449999999999998,1.17,ESE,3.3,122.0,"0,0",1009.8,"0,0,0"
2021-09-01 05:18,5.804,0.046,v,"0,0,0,0",4.951,,,,0.8530000000000006,1.17,ESE,1.75,113.0,"0,0",1009.9,"0,0,0"
2021-09-01 05:24,5.948,0.043,v,"0,0,0,0",5.086,,,,0.8620000000000001,0.19,SE,1.17,143.0,"0,0",1010.1,"0,0,0"
2021-09-01 05:30,6.083,0.043,v,"0,0,0,0",5.212,,,,0.8710000000000004,1.36,S,2.53,170.0,"0,0",1010.2,"0,0,0"
2021-09-01 05:36,6.217,0.033,v,"0,0,0,0",5.329,,,,0.8879999999999999,3.89,SW,4.47,224.0,"0,0",1010.3,"0,0,0"
2021-09-01 05:42,6.339,0.036,v,"0,0,0,0",5.437,,,,0.9020000000000001,2.53,S,3.89,188.0,"0,0",1010.3,"0,0,0"
2021-09-01 05:48,6.46,0.036,v,"0,0,0,0",5.535,,,,0.9249999999999998,1.94,ENE,2.72,70.0,"0,0",1010.2,"0,0,0"
2021-09-01 05:54,6.565,0.033,v,"0,0,0,0",5.625,,,,0.9400000000000004,0.58,E,2.53,94.0,"0,0",1010.3,"0,0,0"
2021-09-01 06:00,6.663,0.03,v,"0,0,0,0",5.706,,,,0.9569999999999999,0.19,ENE,1.17,64.0,"0,0",1010.5,"0,0,0"
2021-09-01 06:06,6.752,0.03,v,"0,0,0,0",5.779,,,,0.9729999999999999,0.0,ESE,1.17,118.0,"0,0",1010.6,"0,0,0"
2021-09-01 06:12,6.844,0.026,v,"0,0,0,0",5.844,,,,1.0,0.0,SE,0.39,130.0,"0,0",1010.7,"0,0,0"
2021-09-01 06:18,6.909,0.023,v,"0,0,0,0",5.902,,,,1.0069999999999997,1.36,E,1.94,94.0,"0,0",1010.6,"0,0,0"
2021-09-01 06:24,6.968,0.023,v,"0,0,0,0",5.954,,,,1.0140000000000002,1.75,ENE,2.53,65.0,"0,0",1010.7,"0,0,0"
2021-09-01 06:30,7.018,0.01,v,"0,0,0,0",6.001,,,,1.0169999999999995,1.17,E,2.92,83.0,"0,0",1010.8,"0,0,0"
2021-09-01 06:36,7.064,0.016,v,"0,0,0,0",6.042,,,,1.0220000000000002,3.89,NE,4.86,50.0,"0,0",1010.9,"0,0,0"
2021-09-01 06:42,7.09,0.016,v,"0,0,0,0",6.079,,,,1.0110000000000001,4.67,NE,5.83,54.0,"0,0",1010.8,"0,0,0"
2021-09-01 06:48,7.11,0.01,v,"0,0,0,0",6.113,,,,0.9969999999999999,6.22,NE,7.58,52.0,"0,0",1010.8,"0,0,0"
2021-09-01 06:54,7.123,0.007,v,"0,0,0,0",6.143,,,,0.9800000000000004,6.41,NNE,8.16,29.0,"0,0",1010.9,"0,0,0"
2021-09-01 07:00,7.129,0.01,v,"0,0,0,0",6.171,,,,0.9579999999999993,8.16,NE,8.94,36.0,"0,0",1010.7,"0,0,0"
2021-09-01 07:06,7.129,0.013,v,"0,0,0,0",6.198,,,,0.9309999999999992,8.94,NNE,10.3,19.0,"0,0",1011.0,"0,0,0"
2021-09-01 07:12,7.129,0.013,v,"0,0,0,0",6.222,,,,0.9069999999999991,8.16,NE,10.3,50.0,"0,0",1010.7,"0,0,0"
2021-09-01 07:18,7.133,0.013,v,"0,0,0,0",6.245,,,,0.8879999999999999,8.36,NE,9.52,35.0,"0,0",1010.9,"0,0,0"
2021-09-01 07:24,7.126,0.013,v,"0,0,0,0",6.267,,,,0.859,7.58,NE,9.72,40.0,"0,0",1011.0,"0,0,0"
2021-09-01 07:30,7.136,0.016,v,"0,0,0,0",6.287,,,,0.8490000000000002,8.36,NE,11.08,44.0,"0,0",1010.9,"0,0,0"
2021-09-01 07:36,7.136,0.02,v,"0,0,0,0",6.307,,,,0.8289999999999997,7.39,NE,9.72,47.0,"0,0",1010.9,"0,0,0"
2021-09-01 07:42,7.129,0.016,v,"0,0,0,0",6.325,,,,0.8039999999999994,4.47,ENE,9.72,76.0,"0,0",1010.9,"0,0,0"
2021-09-01 07:48,7.136,0.023,v,"0,0,0,0",6.341,,,,0.7949999999999999,4.28,ENE,6.03,74.0,"0,0",1011.0,"0,0,0"
2021-09-01 07:54,7.129,0.016,v,"0,0,0,0",6.355,,,,0.7739999999999991,5.05,ENE,7.58,76.0,"0,0",1010.9,"0,0,0"
2021-09-01 08:00,7.119,0.02,v,"0,0,0,0",6.367,,,,0.7519999999999998,7.19,ENE,9.33,66.0,"0,0",1011.0,"0,0,0"
2021-09-01 08:06,7.129,0.016,v,"0,0,0,0",6.376,,,,0.7529999999999992,5.64,ENE,7.58,78.0,"0,0",1010.9,"0,0,0"
2021-09-01 08:12,7.123,0.02,v,"0,0,0,0",6.381,,,,0.742,6.03,E,9.52,83.0,"0,0",1010.8,"0,0,0"
2021-09-01 08:18,7.11,0.013,v,"0,0,0,0",6.382,,,,0.7280000000000006,3.89,E,6.61,90.0,"0,0",1010.8,"0,0,0"
2021-09-01 08:24,7.113,0.01,v,"0,0,0,0",6.378,,,,0.7350000000000003,4.86,E,9.72,84.0,"0,0",1010.6,"0,0,0"
2021-09-01 08:30,7.087,0.013,v,"0,0,0,0",6.368,,,,0.7189999999999994,4.86,E,7.58,82.0,"0,0",1010.7,"0,0,0"
2021-09-01 08:36,7.07,0.013,v,"0,0,0,0",6.353,,,,0.7170000000000005,5.64,E,11.08,82.0,"0,0",1010.6,"0,0,0"
2021-09-01 08:42,7.037,0.013,v,"0,0,0,0",6.331,,,,0.7059999999999995,7.0,E,10.69,82.0,"0,0",1010.5,"0,0,0"
2021-09-01 08:48,7.005,0.02,v,"0,0,0,0",6.301,,,,0.7039999999999997,6.03,ENE,11.66,75.0,"0,0",1010.5,"0,0,0"
2021-09-01 08:54,6.962,0.02,v,"0,0,0,0",6.264,,,,0.6979999999999995,4.47,E,9.14,79.0,"0,0",1010.5,"0,0,0"
2021-09-01 09:00,6.906,0.02,v,"0,0,0,0",6.218,,,,0.6879999999999997,3.3,ESE,6.03,111.0,"0,0",1010.5,"0,0,0"
2021-09-01 09:06,6.844,0.02,v,"0,0,0,0",6.164,,,,0.6800000000000006,3.11,ESE,8.16,123.0,"0,0",1010.6,"0,0,0"
2021-09-01 09:12,6.765,0.026,v,"0,0,0,0",6.1,,,,0.665,3.89,E,6.41,91.0,"0,0",1010.5,"0,0,0"
2021-09-01 09:18,6.69,0.03,v,"0,0,0,0",6.028,,,,0.6620000000000008,2.33,ENE,5.25,77.0,"0,0",1010.9,"0,0,0"
2021-09-01 09:24,6.578,0.046,v,"0,0,0,0",5.946,,,,0.6320000000000006,1.56,ESE,3.89,117.0,"0,0",1011.1,"0,0,0"
2021-09-01 09:30,6.473,0.016,v,"0,0,0,0",5.854,,,,0.6189999999999998,6.22,E,13.41,97.0,"0,0",1009.7,"0,0,0"
2021-09-01 09:36,6.378,0.033,v,"0,0,0,0",5.754,,,,0.6240000000000006,7.19,ENE,9.72,64.0,"0,0",1010.1,"0,0,0"
2021-09-01 09:42,6.273,0.026,v,"0,0,0,0",5.644,,,,0.6289999999999996,7.78,ENE,11.86,75.0,"0,0",1010.4,"0,0,0"
2021-09-01 09:48,6.161,0.052,v,"0,0,0,0",5.525,,,,0.6359999999999992,2.72,E,8.36,90.0,"0,0",1010.9,"0,0,0"
2021-09-01 09:54,6.043,0.036,v,"0,0,0,0",5.399,,,,0.6440000000000001,3.3,ENE,5.05,72.0,"0,0",1010.9,"0,0,0"
2021-09-01 10:00,5.896,0.039,v,"0,0,0,0",5.265,,,,0.6310000000000002,3.3,E,7.58,89.0,"0,0",1010.9,"0,0,0"
2021-09-01 10:06,5.764,0.052,v,"0,0,0,0",5.124,,,,0.6400000000000006,4.67,E,9.91,94.0,"0,0",1010.6,"0,0,0"
2021-09-01 10:12,5.633,0.03,v,"0,0,0,0",4.976,,,,0.657,3.5,E,8.75,101.0,"0,0",1010.7,"0,0,0"
2021-09-01 10:18,5.476,0.052,v,"0,0,0,0",4.823,,,,0.6529999999999996,1.17,E,5.05,88.0,"0,0",1011.0,"0,0,0"
2021-09-01 10:24,5.328,0.049,v,"0,0,0,0",4.666,,,,0.6619999999999999,2.14,E,6.03,94.0,"0,0",1011.1,"0,0,0"
2021-09-01 10:30,5.164,0.046,v,"0,0,0,0",4.506,,,,0.6579999999999995,4.08,E,7.39,88.0,"0,0",1011.0,"0,0,0"
2021-09-01 10:36,5.02,0.049,v,"0,0,0,0",4.343,,,,0.6769999999999996,8.16,E,10.5,85.0,"0,0",1010.8,"0,0,0"
2021-09-01 10:42,4.869,0.036,v,"0,0,0,0",4.179,,,,0.6899999999999995,6.8,ENE,9.52,75.0,"0,0",1010.6,"0,0,0"
2021-09-01 10:48,4.721,0.046,v,"0,0,0,0",4.015,,,,0.7060000000000004,7.39,E,10.3,90.0,"0,0",1010.7,"0,0,0"
2021-09-01 10:54,4.57,0.039,v,"0,0,0,0",3.852,,,,0.7180000000000004,5.25,ENE,9.52,78.0,"0,0",1010.8,"0,0,0"
2021-09-01 11:00,4.416,0.052,v,"0,0,0,0",3.69,,,,0.7260000000000004,4.28,ENE,7.78,76.0,"0,0",1010.8,"0,0,0"
2021-09-01 11:06,4.275,0.039,v,"0,0,0,0",3.533,,,,0.7420000000000004,4.47,E,12.05,85.0,"0,0",1010.6,"0,0,0"
2021-09-01 11:12,4.124,0.033,v,"0,0,0,0",3.379,,,,0.7449999999999997,7.97,E,11.27,86.0,"0,0",1010.4,"0,0,0"
2021-09-01 11:18,3.993,0.046,v,"0,0,0,0",3.231,,,,0.762,5.64,E,9.33,81.0,"0,0",1010.5,"0,0,0"
2021-09-01 11:24,3.855,0.036,v,"0,0,0,0",3.089,,,,0.766,7.19,E,12.44,84.0,"0,0",1010.2,"0,0,0"
2021-09-01 11:30,3.727,0.043,v,"0,0,0,0",2.954,,,,0.7729999999999997,7.19,E,10.5,85.0,"0,0",1010.3,"0,0,0"
2021-09-01 11:36,3.586,0.036,v,"0,0,0,0",2.826,,,,0.7599999999999998,6.61,E,9.72,92.0,"0,0",1010.1,"0,0,0"
2021-09-01 11:42,3.458,0.043,v,"0,0,0,0",2.707,,,,0.7510000000000003,9.14,E,14.97,94.0,"0,0",1009.9,"0,0,0"
2021-09-01 11:48,3.34,0.026,v,"0,0,0,0",2.597,,,,0.7429999999999999,6.8,E,14.0,94.0,"0,0",1009.6,"0,0,0"
2021-09-01 11:54,3.235,0.036,v,"0,0,0,0",2.495,,,,0.7399999999999998,7.39,ENE,13.02,69.0,"0,0",1010.0,"0,0,0"
2021-09-01 12:00,3.127,0.036,v,"0,0,0,0",2.404,,,,0.7229999999999999,6.22,E,11.47,86.0,"0,0",1009.9,"0,0,0"
2021-09-01 12:06,3.015,0.033,v,"0,0,0,0",2.321,,,,0.694,7.78,E,11.66,83.0,"0,0",1009.8,"0,0,0"
2021-09-01 12:12,2.936,0.026,v,"0,0,0,0",2.248,,,,0.6879999999999997,7.97,E,10.89,83.0,"0,0",1009.9,"0,0,0"
2021-09-01 12:18,2.871,0.013,v,"0,0,0,0",2.184,,,,0.6869999999999998,5.64,E,12.25,80.0,"0,0",1009.6,"0,0,0"
2021-09-01 12:24,2.825,0.026,v,"0,0,0,0",2.129,,,,0.6960000000000002,5.64,ENE,10.69,70.0,"0,0",1009.9,"0,0,0"
2021-09-01 12:30,2.769,0.016,v,"0,0,0,0",2.082,,,,0.6870000000000003,7.39,E,14.19,95.0,"0,0",1009.8,"0,0,0"
2021-09-01 12:36,2.74,0.02,v,"0,0,0,0",2.044,,,,0.6960000000000002,5.64,E,11.27,94.0,"0,0",1009.7,"0,0,0"
2021-09-01 12:42,2.713,0.016,v,"0,0,0,0",2.012,,,,0.7010000000000001,6.03,E,12.83,91.0,"0,0",1009.5,"0,0,0"
2021-09-01 12:48,2.71,0.01,v,"0,0,0,0",1.987,,,,0.7229999999999999,7.39,ESE,13.22,102.0,"0,0",1009.4,"0,0,0"
2021-09-01 12:54,2.717,0.01,v,"0,0,0,0",1.968,,,,0.7490000000000001,5.25,E,12.83,95.0,"0,0",1009.3,"0,0,0"
2021-09-01 13:00,2.717,0.01,v,"0,0,0,0",1.954,,,,0.7630000000000001,7.58,E,11.86,79.0,"0,0",1009.1,"0,0,0"
2021-09-01 13:06,2.717,0.013,v,"0,0,0,0",1.945,,,,0.772,5.25,E,14.38,91.0,"0,0",1009.1,"0,0,0"
2021-09-01 13:12,2.73,0.013,v,"0,0,0,0",1.939,,,,0.7909999999999999,6.61,E,11.47,94.0,"0,0",1009.2,"0,0,0"
2021-09-01 13:18,2.736,0.01,v,"0,0,0,0",1.936,,,,0.8000000000000003,6.03,E,9.52,82.0,"0,0",1009.3,"0,0,0"
2021-09-01 13:24,2.736,0.01,v,"0,0,0,0",1.935,,,,0.8010000000000002,3.89,E,6.8,91.0,"0,0",1009.2,"0,0,0"
2021-09-01 13:30,2.759,0.01,v,"0,0,0,0",1.936,,,,0.823,3.69,E,10.3,91.0,"0,0",1009.2,"0,0,0"
2021-09-01 13:36,2.769,0.013,v,"0,0,0,0",1.939,,,,0.8300000000000001,4.28,ENE,10.3,78.0,"0,0",1009.1,"0,0,0"
2021-09-01 13:42,2.789,0.01,v,"0,0,0,0",1.942,,,,0.8470000000000002,5.05,E,10.3,79.0,"0,0",1008.9,"0,0,0"
2021-09-01 13:48,2.802,0.01,v,"0,0,0,0",1.945,,,,0.857,6.22,ENE,9.72,78.0,"0,0",1008.8,"0,0,0"
2021-09-01 13:54,2.812,0.01,v,"0,0,0,0",1.949,,,,0.8629999999999998,5.83,ENE,10.5,78.0,"0,0",1008.8,"0,0,0"
2021-09-01 14:00,2.822,0.01,v,"0,0,0,0",1.954,,,,0.8680000000000001,6.41,ENE,11.47,77.0,"0,0",1008.8,"0,0,0"
2021-09-01 14:06,2.831,0.016,v,"0,0,0,0",1.959,,,,0.8719999999999999,5.83,ENE,8.94,75.0,"0,0",1008.8,"0,0,0"
2021-09-01 14:12,2.858,0.02,v,"0,0,0,0",1.966,,,,0.8920000000000001,7.78,E,11.47,101.0,"0,0",1008.6,"0,0,0"
2021-09-01 14:18,2.89,0.01,v,"0,0,0,0",1.973,,,,0.917,3.11,E,11.86,96.0,"0,0",1008.6,"0,0,0"
2021-09-01 14:24,2.91,0.02,v,"0,0,0,0",1.983,,,,0.927,4.08,E,8.36,89.0,"0,0",1008.6,"0,0,0"
2021-09-01 14:30,2.94,0.026,v,"0,0,0,0",1.995,,,,0.9449999999999998,6.03,E,13.41,81.0,"0,0",1008.6,"0,0,0"
2021-09-01 14:36,2.992,0.023,v,"0,0,0,0",2.011,,,,0.9809999999999999,2.14,E,7.19,84.0,"0,0",1008.8,"0,0,0"
2021-09-01 14:42,3.048,0.026,v,"0,0,0,0",2.03,,,,1.0180000000000002,3.5,E,7.0,79.0,"0,0",1008.8,"0,0,0"
2021-09-01 14:48,3.107,0.023,v,"0,0,0,0",2.055,,,,1.052,6.22,ENE,9.52,76.0,"0,0",1008.6,"0,0,0"
2021-09-01 14:54,3.179,0.03,v,"0,0,0,0",2.085,,,,1.0939999999999999,5.25,ENE,10.5,73.0,"0,0",1008.5,"0,0,0"
2021-09-01 15:00,3.271,0.03,v,"0,0,0,0",2.123,,,,1.1479999999999997,9.33,ENE,14.19,72.0,"0,0",1008.4,"0,0,0"
2021-09-01 15:06,3.366,0.033,v,"0,0,0,0",2.167,,,,1.1990000000000003,7.39,ENE,11.47,70.0,"0,0",1008.1,"0,0,0"
2021-09-01 15:12,3.461,0.033,v,"0,0,0,0",2.22,,,,1.2409999999999997,3.69,E,12.44,98.0,"0,0",1008.1,"0,0,0"
2021-09-01 15:18,3.56,0.056,v,"0,0,0,0",2.282,,,,1.278,5.83,E,10.69,80.0,"0,0",1008.0,"0,0,0"
2021-09-01 15:24,3.681,0.043,v,"0,0,0,0",2.354,,,,1.327,7.19,E,14.0,84.0,"0,0",1007.8,"0,0,0"
2021-09-01 15:30,3.802,0.043,v,"0,0,0,0",2.436,,,,1.366,9.33,E,14.0,82.0,"0,0",1007.5,"0,0,0"
2021-09-01 15:36,3.93,0.039,v,"0,0,0,0",2.528,,,,1.4020000000000001,9.33,ENE,16.52,78.0,"0,0",1007.5,"0,0,0"
2021-09-01 15:42,4.068,0.046,v,"0,0,0,0",2.63,,,,1.4379999999999997,9.72,E,19.24,86.0,"0,0",1007.4,"0,0,0"
2021-09-01 15:48,4.216,0.046,v,"0,0,0,0",2.743,,,,1.4730000000000003,8.55,E,18.08,89.0,"0,0",1007.4,"0,0,0"
2021-09-01 15:54,4.373,0.046,v,"0,0,0,0",2.867,,,,1.5060000000000002,9.91,E,16.72,86.0,"0,0",1007.4,"0,0,0"
2021-09-01 16:00,4.528,0.049,v,"0,0,0,0",3.0,,,,1.5279999999999996,8.55,E,13.41,84.0,"0,0",1007.4,"0,0,0"
2021-09-01 16:06,4.692,0.059,v,"0,0,0,0",3.143,,,,1.5490000000000004,9.14,E,18.08,80.0,"0,0",1007.4,"0,0,0"
2021-09-01 16:12,4.846,0.049,v,"0,0,0,0",3.294,,,,1.552,8.36,E,14.77,85.0,"0,0",1007.3,"0,0,0"
2021-09-01 16:18,4.997,0.052,v,"0,0,0,0",3.453,,,,1.544,8.94,E,13.02,84.0,"0,0",1007.3,"0,0,0"
2021-09-01 16:24,5.144,0.052,v,"0,0,0,0",3.619,,,,1.525,7.97,E,13.02,83.0,"0,0",1007.2,"0,0,0"
2021-09-01 16:30,5.285,0.052,v,"0,0,0,0",3.79,,,,1.495,7.58,E,16.52,84.0,"0,0",1007.2,"0,0,0"
2021-09-01 16:36,5.453,0.046,v,"0,0,0,0",3.966,,,,1.487,10.3,E,17.69,93.0,"0,0",1007.2,"0,0,0"
2021-09-01 16:42,5.607,0.056,v,"0,0,0,0",4.145,,,,1.4620000000000006,8.75,E,16.72,85.0,"0,0",1007.6,"0,0,0"
2021-09-01 16:48,5.768,0.066,v,"0,0,0,0",4.325,,,,1.4429999999999996,11.27,E,17.49,82.0,"0,0",1007.7,"0,0,0"
2021-09-01 16:54,5.945,0.056,v,"0,0,0,0",4.506,,,,1.439,6.8,ESE,12.25,111.0,"0,0",1007.7,"0,0,0"
2021-09-01 17:00,6.106,0.049,v,"0,0,0,0",4.685,,,,1.4210000000000003,7.39,E,14.19,92.0,"0,0",1007.7,"0,0,0"
2021-09-01 17:06,6.253,0.049,v,"0,0,0,0",4.862,,,,1.391,12.44,E,16.33,90.0,"0,0",1007.7,"0,0,0"
2021-09-01 17:12,6.407,0.046,v,"0,0,0,0",5.035,,,,1.3719999999999999,6.41,E,14.19,86.0,"0,0",1007.7,"0,0,0"
2021-09-01 17:18,6.545,0.043,v,"0,0,0,0",5.203,,,,1.3419999999999996,7.78,E,13.02,83.0,"0,0",1007.4,"0,0,0"
2021-09-01 17:24,6.68,0.046,v,"0,0,0,0",5.365,,,,1.3149999999999995,7.78,E,14.19,91.0,"0,0",1007.5,"0,0,0"
2021-09-01 17:30,6.818,0.039,v,"0,0,0,0",5.519,,,,1.2989999999999995,9.33,E,14.38,95.0,"0,0",1007.4,"0,0,0"
2021-09-01 17:36,6.942,0.043,v,"0,0,0,0",5.665,,,,1.2770000000000001,10.69,E,19.05,87.0,"0,0",1007.2,"0,0,0"
2021-09-01 17:42,7.064,0.043,v,"0,0,0,0",5.803,,,,1.2610000000000001,8.94,E,16.72,91.0,"0,0",1006.9,"0,0,0"
2021-09-01 17:48,7.175,0.039,v,"0,0,0,0",5.931,,,,1.2439999999999998,9.52,E,18.86,93.0,"0,0",1006.7,"0,0,0"
2021-09-01 17:54,7.293,0.043,v,"0,0,0,0",6.049,,,,1.2439999999999998,12.05,E,21.97,92.0,"0,0",1006.5,"0,0,0"
2021-09-01 18:00,7.405,0.043,v,"0,0,0,0",6.158,,,,1.2469999999999999,14.0,E,19.83,92.0,"0,0",1006.5,"0,0,0"
2021-09-01 18:06,7.503,0.036,v,"0,0,0,0",6.256,,,,1.2469999999999999,8.75,E,17.11,89.0,"0,0",1006.4,"0,0,0"
2021-09-01 18:12,7.605,0.036,v,"0,0,0,0",6.344,,,,1.2610000000000001,6.41,E,15.55,93.0,"0,0",1006.4,"0,0,0"
2021-09-01 18:18,7.707,0.039,v,"0,0,0,0",6.423,,,,1.2839999999999998,11.66,E,20.99,86.0,"0,0",1005.9,"0,0,0"
2021-09-01 18:24,7.828,0.049,v,"0,0,0,0",6.493,,,,1.335,11.47,E,19.63,90.0,"0,0",1005.9,"0,0,0"
2021-09-01 18:30,7.936,0.036,v,"0,0,0,0",6.553,,,,1.383,11.08,E,23.71,90.0,"0,0",1005.9,"0,0,0"
2021-09-01 18:36,8.035,0.043,v,"0,0,0,0",6.606,,,,1.4290000000000003,10.3,E,25.27,90.0,"0,0",1005.8,"0,0,0"
2021-09-01 18:42,8.136,0.043,v,"0,0,0,0",6.651,,,,1.4849999999999994,10.3,E,23.13,91.0,"0,0",1005.6,"0,0,0"
2021-09-01 18:48,8.222,0.039,v,"0,0,0,0",6.689,,,,1.5329999999999995,11.47,E,20.22,89.0,"0,0",1005.3,"0,0,0"
2021-09-01 18:54,8.297,0.036,v,"0,0,0,0",6.721,,,,1.5760000000000005,11.86,E,21.58,94.0,"0,0",1005.0,"0,0,0"
2021-09-01 19:00,8.379,0.039,v,"0,0,0,0",6.748,,,,1.6309999999999993,14.19,E,24.88,90.0,"0,0",1004.5,"0,0,0"
2021-09-01 19:06,8.461,0.039,v,"0,0,0,0",6.771,,,,1.6900000000000004,12.25,E,20.99,85.0,"0,0",1004.5,"0,0,0"
2021-09-01 19:12,8.514,0.033,v,"0,0,0,0",6.789,,,,1.7249999999999996,11.27,E,20.22,97.0,"0,0",1004.8,"0,0,0"
2021-09-01 19:18,8.556,0.033,v,"0,0,0,0",6.805,,,,1.7509999999999994,10.5,E,26.05,90.0,"0,0",1005.1,"0,0,0"
2021-09-01 19:24,8.583,0.036,v,"0,0,0,0",6.818,,,,1.7650000000000006,9.33,ESE,17.69,103.0,"0,0",1005.3,"0,0,0"
2021-09-01 19:30,8.606,0.036,v,"0,0,0,0",6.83,,,,1.7759999999999998,10.3,E,15.75,93.0,"0,0",1004.4,"0,0,0"
2021-09-01 19:36,8.648,0.043,v,"0,0,0,0",6.839,,,,1.8089999999999993,12.44,E,21.97,88.0,"0,0",1003.9,"0,0,0"
2021-09-01 19:42,8.678,0.039,v,"0,0,0,0",6.848,,,,1.830000000000001,13.61,E,24.88,86.0,"0,0",1003.6,"0,0,0"
2021-09-01 19:48,8.711,0.043,v,"0,0,0,0",6.856,,,,1.8550000000000004,11.86,E,25.46,91.0,"0,0",1003.5,"0,0,0"
2021-09-01 19:54,8.75,0.043,v,"0,0,0,0",6.862,,,,1.888,10.89,E,19.63,86.0,"0,0",1003.1,"0,0,0"
2021-09-01 20:00,8.783,0.043,v,"0,0,0,0",6.868,,,,1.9149999999999991,12.05,E,21.77,86.0,"0,0",1002.7,"0,0,0"
2021-09-01 20:06,8.842,0.056,v,"0,0,0,0",6.873,,,,1.9690000000000003,11.66,E,21.97,88.0,"0,0",1002.9,"0,0,0"
2021-09-01 20:12,8.888,0.049,v,"0,0,0,0",6.876,,,,2.0119999999999996,13.41,E,21.38,81.0,"0,0",1002.5,"0,0,0"
2021-09-01 20:18,8.914,0.046,v,"0,0,0,0",6.878,,,,2.0359999999999996,12.83,SE,20.6,141.0,"0,0",1002.4,"0,0,0"
2021-09-01 20:24,8.921,0.043,v,"0,0,0,0",6.878,,,,2.0429999999999993,12.83,ESE,21.19,104.0,"0,0",1002.3,"0,0,0"
2021-09-01 20:30,8.927,0.056,v,"0,0,0,0",6.875,,,,2.0519999999999996,15.36,E,23.71,90.0,"0,0",1001.8,"0,0,0"
2021-09-01 20:36,9.049,0.043,v,"0,0,0,0",6.869,,,,2.1799999999999997,13.02,E,22.74,90.0,"0,0",1001.7,"0,0,0"
2021-09-01 20:42,9.091,0.043,v,"0,0,0,0",6.86,,,,2.230999999999999,11.66,ESE,25.85,113.0,"0,0",1001.8,"0,0,0"
2021-09-01 20:48,9.121,0.046,v,"0,0,0,0",6.846,,,,2.2750000000000004,15.75,E,26.05,92.0,"0,0",1001.1,"0,0,0"
2021-09-01 20:54,9.163,0.052,v,"0,0,0,0",6.827,,,,2.3360000000000003,10.3,ESE,18.27,123.0,"0,0",1001.2,"0,0,0"
2021-09-01 21:00,9.206,0.039,v,"0,0,0,0",6.802,,,,2.404,13.22,ESE,20.22,102.0,"0,0",1000.3,"0,0,0"
2021-09-01 21:06,9.245,0.049,v,"0,0,0,0",6.771,,,,2.4739999999999993,12.64,ESE,20.8,112.0,"0,0",999.7,"0,0,0"
2021-09-01 21:12,9.193,0.039,v,"0,0,0,0",6.733,,,,2.46,6.8,S,23.13,175.0,"0,0",1000.0,"0,0,0"
2021-09-01 21:18,9.226,0.036,v,"0,0,0,0",6.687,,,,2.5390000000000006,9.91,SSE,18.66,164.0,"0,0",999.6,"0,0,0"
2021-09-01 21:24,9.219,0.115,v,"0,0,0,0",6.633,,,,2.5859999999999994,15.16,SW,23.33,215.0,"0,0",1001.1,"0,0,0"
2021-09-01 21:30,9.117,0.062,v,"0,0,0,0",6.571,,,,2.546000000000001,7.78,NE,30.91,38.0,"0,0",1000.9,"0,0,0"
2021-09-01 21:36,9.058,0.082,v,"0,0,0,0",6.5,,,,2.558,18.47,NNE,25.46,13.0,"0,0",999.7,"0,0,0"
2021-09-01 21:42,9.049,0.069,v,"0,0,0,0",6.419,,,,2.63,3.11,SW,25.27,233.0,"0,0",1001.1,"0,0,0"
2021-09-01 21:48,8.99,0.092,v,"0,0,0,0",6.33,,,,2.66,31.1,N,34.21,5.0,"0,0",1000.4,"0,0,0"
