datetime,discharge,qualifiers
2021-09-01T01:00:00.000-04:00,12.0,['A']
2021-09-01T01:15:00.000-04:00,12.0,['A']
2021-09-01T01:30:00.000-04:00,12.0,['A']
2021-09-01T01:45:00.000-04:00,11.7,['A']
2021-09-01T02:00:00.000-04:00,12.0,['A']
2021-09-01T02:15:00.000-04:00,12.0,['A']
2021-09-01T02:30:00.000-04:00,11.7,['A']
2021-09-01T02:45:00.000-04:00,12.0,['A']
2021-09-01T03:00:00.000-04:00,11.7,['A']
2021-09-01T03:15:00.000-04:00,11.7,['A']
2021-09-01T03:30:00.000-04:00,11.7,['A']
2021-09-01T03:45:00.000-04:00,11.7,['A']
2021-09-01T04:00:00.000-04:00,12.0,['A']
2021-09-01T04:15:00.000-04:00,12.0,['A']
2021-09-01T04:30:00.000-04:00,11.7,['A']
2021-09-01T04:45:00.000-04:00,11.7,['A']
2021-09-01T05:00:00.000-04:00,11.7,['A']
2021-09-01T05:15:00.000-04:00,11.7,['A']
2021-09-01T05:30:00.000-04:00,11.7,['A']
2021-09-01T05:45:00.000-04:00,11.7,['A']
2021-09-01T06:00:00.000-04:00,11.7,['A']
2021-09-01T06:15:00.000-04:00,11.7,['A']
2021-09-01T06:30:00.000-04:00,11.7,['A']
2021-09-01T06:45:00.000-04:00,11.7,['A']
2021-09-01T07:00:00.000-04:00,11.7,['A']
2021-09-01T07:15:00.000-04:00,11.7,['A']
2021-09-01T07:30:00.000-04:00,12.0,['A']
2021-09-01T07:45:00.000-04:00,12.0,['A']
2021-09-01T08:00:00.000-04:00,12.3,['A']
2021-09-01T08:15:00.000-04:00,12.3,['A']
2021-09-01T08:30:00.000-04:00,12.3,['A']
2021-09-01T08:45:00.000-04:00,12.3,['A']
2021-09-01T09:00:00.000-04:00,12.7,['A']
2021-09-01T09:15:00.000-04:00,12.7,['A']
2021-09-01T09:30:00.000-04:00,12.3,['A']
2021-09-01T09:45:00.000-04:00,12.3,['A']
2021-09-01T10:00:00.000-04:00,12.3,['A']
2021-09-01T10:15:00.000-04:00,12.7,['A']
2021-09-01T10:30:00.000-04:00,13.7,['A']
2021-09-01T10:45:00.000-04:00,14.1,['A']
2021-09-01T11:00:00.000-04:00,14.8,['A']
2021-09-01T11:15:00.000-04:00,14.5,['A']
2021-09-01T11:30:00.000-04:00,14.5,['A']
2021-09-01T11:45:00.000-04:00,13.7,['A']
2021-09-01T12:00:00.000-04:00,13.7,['A']
2021-09-01T12:15:00.000-04:00,13.4,['A']
2021-09-01T12:30:00.000-04:00,13.4,['A']
2021-09-01T12:45:00.000-04:00,13.0,['A']
2021-09-01T13:00:00.000-04:00,13.0,['A']
2021-09-01T13:15:00.000-04:00,13.0,['A']
2021-09-01T13:30:00.000-04:00,13.0,['A']
2021-09-01T13:45:00.000-04:00,13.0,['A']
2021-09-01T14:00:00.000-04:00,13.7,['A']
2021-09-01T14:15:00.000-04:00,13.7,['A']
